"id","date","lon","lat","esi_daily_avg","observed","esi_daily_avg_5","esi_daily_avg_10","esi_daily_avg_20"
1,2020-03-07,90.37,23.8,0.487509174006326,0,0.751314112118312,1.16539870299302,1.69910905474708
1,2020-03-08,90.37,23.8,0.401435153824942,0,0.63282683349791,1.01744482579169,1.60765103499095
1,2020-03-09,90.37,23.8,0.315361133643559,0,0.530546184097018,0.878330928164643,1.51044109037944
1,2020-03-10,90.37,23.8,0.229287113462176,0,0.444472163915634,0.748057010111871,1.40747922091257
1,2020-03-11,90.37,23.8,0.143213093280792,1,0.358398143734251,0.626623071633376,1.29876542659033
1,2020-03-12,90.37,23.8,0.114462511347873,0,0.281878029927611,0.519240334388111,1.19138510776113
1,2020-03-13,90.37,23.8,0.0857119294149535,0,0.214911822495716,0.425908798376074,1.08533826442499
1,2020-03-14,90.37,23.8,0.0569613474820341,0,0.157499521438565,0.346628463597267,0.980624896581887
1,2020-03-15,90.37,23.8,0.0282107655491148,0,0.109641126756157,0.281399330051688,0.877245004231832
1,2020-03-16,90.37,23.8,-0.000539816383804598,0,0.0713366384484938,0.221381418165061,0.775198587374825
1,2020-03-17,90.37,23.8,-0.029290398316724,0,0.0425860565155745,0.166574727937386,0.674485646010864
1,2020-03-18,90.37,23.8,-0.0580409802496433,1,0.0138354745826551,0.116979259368661,0.57510618013995
1,2020-03-19,90.37,23.8,-0.0927143639751843,0,-0.0159022409823679,0.072056575932286,0.482804829115365
1,2020-03-20,90.37,23.8,-0.127387747700725,0,-0.0466270901794945,0.0318066776282602,0.397581592937108
1,2020-03-21,90.37,23.8,-0.162061131426266,0,-0.0783390730087246,-0.00377043554341638,0.319436471605179
1,2020-03-22,90.37,23.8,-0.196734515151807,0,-0.111038189470058,-0.0346747635827436,0.248369465119579
1,2020-03-23,90.37,23.8,-0.231407898877348,0,-0.144724439563496,-0.0661175281486728,0.184380573480308
1,2020-03-24,90.37,23.8,-0.266081282602889,0,-0.179397823289037,-0.098098729241204,0.127469796687365
1,2020-03-25,90.37,23.8,-0.30075466632843,1,-0.214071207014578,-0.130618366860337,0.07763713474075
1,2020-03-26,90.37,23.8,-0.155233553477696,0,-0.218712174644073,-0.147295123135502,0.0388328124623315
1,2020-03-27,90.37,23.8,-0.00971244062696186,0,-0.193320726177522,-0.148128998066698,0.0110568298521091
1,2020-03-28,90.37,23.8,0.135808672223772,0,-0.137896861614926,-0.133119991653925,-0.00569081308991729
1,2020-03-29,90.37,23.8,0.281329785074506,0,-0.0524405809562831,-0.102268103897185,-0.0114101163637476
1,2020-03-30,90.37,23.8,0.426850897925241,0,0.0630481157984052,-0.0550348982698732,-0.0061010799693818
1,2020-03-31,90.37,23.8,0.572372010775975,0,0.208569228649139,0.00857962522800867,0.0102362960931801
1,2020-04-01,90.37,23.8,0.717893123626709,1,0.354090341499874,0.0885754665964609,0.037602011823938
1,2020-04-02,90.37,23.8,0.850042513438633,0,0.497382833844139,0.183737014650137,0.0726296309711171
1,2020-04-03,90.37,23.8,0.982191903250558,0,0.638446705681937,0.294064269389038,0.115319153534717
1,2020-04-04,90.37,23.8,1.11434129306248,0,0.777281957013266,0.419557230813163,0.165670579514739
1,2020-04-05,90.37,23.8,1.24649068287441,0,0.913888587838127,0.560215898922511,0.223683908911181
1,2020-04-06,90.37,23.8,1.37864007268633,0,1.04826659815652,0.699658955846514,0.289359141724045
1,2020-04-07,90.37,23.8,1.51078946249826,0,1.18041598796844,0.83788640158517,0.36269627795333
1,2020-04-08,90.37,23.8,1.64293885231018,1,1.31256537778037,0.97489823613848,0.443695317599035
1,2020-04-09,90.37,23.8,1.64375557218279,0,1.42282598926907,1.0987551258756,0.526384362177987
1,2020-04-10,90.37,23.8,1.6445722920554,0,1.51119782243456,1.20945707079652,0.610763411690183
1,2020-04-11,90.37,23.8,1.64538901192801,0,1.57768087727683,1.30700407090125,0.696832466135625
1,2020-04-12,90.37,23.8,1.64620573180062,0,1.62227515379588,1.39139612618979,0.784591525514312
1,2020-04-13,90.37,23.8,1.64702245167324,0,1.64498065199171,1.46384884784748,0.874040589826245
