"id","lat","lon","date","temp_daily_atu","temp_daily_atu_1","temp_daily_atu_5","temp_daily_atu_10"
1,23.8,90.37,2020-03-07,21.7416666666667,44.3916666666667,139.379166666667,245.829166666667
1,23.8,90.37,2020-03-08,22.3791666666667,44.1208333333333,137.4625,248.1125
1,23.8,90.37,2020-03-09,22.3291666666667,44.7083333333333,135.883333333333,249.9
1,23.8,90.37,2020-03-10,22.0875,44.4166666666667,134.8625,250.820833333333
1,23.8,90.37,2020-03-11,24.0791666666667,46.1666666666667,135.266666666667,253.2375
1,23.8,90.37,2020-03-12,26.1791666666667,50.2583333333333,138.795833333333,256.433333333333
1,23.8,90.37,2020-03-13,27.0291666666667,53.2083333333333,144.083333333333,259.166666666667
1,23.8,90.37,2020-03-14,26.8833333333333,53.9125,148.5875,262.141666666667
1,23.8,90.37,2020-03-15,25.2875,52.1708333333333,151.545833333333,264.320833333333
1,23.8,90.37,2020-03-16,25.8041666666667,51.0916666666667,155.2625,266.45
1,23.8,90.37,2020-03-17,25.5541666666667,51.3583333333333,156.7375,269.354166666667
1,23.8,90.37,2020-03-18,25.6333333333333,51.1875,156.191666666667,273.245833333333
1,23.8,90.37,2020-03-19,25.2541666666667,50.8875,154.416666666667,276.120833333333
1,23.8,90.37,2020-03-20,25.4916666666667,50.7458333333333,153.025,279.283333333333
1,23.8,90.37,2020-03-21,25.9333333333333,51.425,153.670833333333,283.129166666667
1,23.8,90.37,2020-03-22,24.3583333333333,50.2916666666667,152.225,283.408333333333
1,23.8,90.37,2020-03-23,24.5,48.8583333333333,151.170833333333,281.729166666667
1,23.8,90.37,2020-03-24,25.4625,49.9625,151,280.1625
1,23.8,90.37,2020-03-25,27.2833333333333,52.7458333333333,153.029166666667,280.5625
1,23.8,90.37,2020-03-26,28.3458333333333,55.6291666666667,155.883333333333,283.620833333333
1,23.8,90.37,2020-03-27,29.0583333333333,57.4041666666667,159.008333333333,286.875
1,23.8,90.37,2020-03-28,29.3333333333333,58.3916666666667,163.983333333333,290.654166666667
1,23.8,90.37,2020-03-29,28.4791666666667,57.8125,167.9625,293.5
1,23.8,90.37,2020-03-30,27.6791666666667,56.1583333333333,170.179166666667,295.925
1,23.8,90.37,2020-03-31,27.2916666666667,54.9708333333333,170.1875,297.725
1,23.8,90.37,2020-04-01,27.9583333333333,55.25,169.8,299.75
1,23.8,90.37,2020-04-02,29.1125,57.0708333333333,169.854166666667,304.504166666667
1,23.8,90.37,2020-04-03,29.0791666666667,58.1916666666667,169.6,309.083333333333
1,23.8,90.37,2020-04-04,28.6833333333333,57.7625,169.804166666667,312.304166666667
1,23.8,90.37,2020-04-05,28.375,57.0583333333333,170.5,313.395833333333
1,23.8,90.37,2020-04-06,29.175,57.55,172.383333333333,314.225
1,23.8,90.37,2020-04-07,30.2625,59.4375,174.6875,315.429166666667
1,23.8,90.37,2020-04-08,29.0666666666667,59.3291666666667,174.641666666667,315.1625
1,23.8,90.37,2020-04-09,28.8166666666667,57.8833333333333,174.379166666667,315.5
1,23.8,90.37,2020-04-10,29.2333333333333,58.05,174.929166666667,317.054166666667
1,23.8,90.37,2020-04-11,29.1,58.3333333333333,175.654166666667,318.8625
1,23.8,90.37,2020-04-12,27.2583333333333,56.3583333333333,173.7375,318.1625
1,23.8,90.37,2020-04-13,28.7125,55.9708333333333,172.1875,317.7625
1,23.8,90.37,2020-04-14,29.4958333333333,58.2083333333333,172.616666666667,318.179166666667
1,23.8,90.37,2020-04-15,28.1375,57.6333333333333,171.9375,317.633333333333
1,23.8,90.37,2020-04-16,28.1791666666667,56.3166666666667,170.883333333333,317.4375
1,23.8,90.37,2020-04-17,27.0666666666667,55.2458333333333,168.85,315.329166666667
1,23.8,90.37,2020-04-18,26.8291666666667,53.8958333333333,168.420833333333,311.895833333333
1,23.8,90.37,2020-04-19,28.3416666666667,55.1708333333333,168.05,311.170833333333
1,23.8,90.37,2020-04-20,27.8583333333333,56.2,166.4125,310.2125
1,23.8,90.37,2020-04-21,25.7416666666667,53.6,164.016666666667,306.720833333333
1,23.8,90.37,2020-04-22,24.8875,50.6291666666667,160.725,302.508333333333
1,23.8,90.37,2020-04-23,24.7333333333333,49.6208333333333,158.391666666667,299.983333333333
1,23.8,90.37,2020-04-24,24.6416666666667,49.375,156.204166666667,295.9125
1,23.8,90.37,2020-04-25,24.5083333333333,49.15,152.370833333333,290.925
1,23.8,90.37,2020-04-26,24.7541666666667,49.2625,149.266666666667,287.541666666667
1,23.8,90.37,2020-04-27,25.5333333333333,50.2875,149.058333333333,284.895833333333
1,23.8,90.37,2020-04-28,24.6291666666667,50.1625,148.8,282.458333333333
1,23.8,90.37,2020-04-29,24.75,49.3791666666667,148.816666666667,280.379166666667
1,23.8,90.37,2020-04-30,25.5125,50.2625,149.6875,277.55
1,23.8,90.37,2020-05-01,25.7375,51.25,150.916666666667,275.429166666667
1,23.8,90.37,2020-05-02,25.6208333333333,51.3583333333333,151.783333333333,275.308333333333
1,23.8,90.37,2020-05-03,25.725,51.3458333333333,151.975,276.145833333333
1,23.8,90.37,2020-05-04,27.1083333333333,52.8333333333333,154.454166666667,278.520833333333
1,23.8,90.37,2020-05-05,28.1625,55.2708333333333,157.866666666667,282.041666666667
1,23.8,90.37,2020-05-06,26.9625,55.125,159.316666666667,284.495833333333
1,23.8,90.37,2020-05-07,27.4291666666667,54.3916666666667,161.008333333333,287.170833333333
1,23.8,90.37,2020-05-08,27.2708333333333,54.7,162.658333333333,288.908333333333
1,23.8,90.37,2020-05-09,28.1666666666667,55.4375,165.1,292.445833333333
1,23.8,90.37,2020-05-10,28.6291666666667,56.7958333333333,166.620833333333,296.325
1,23.8,90.37,2020-05-11,29.4333333333333,58.0625,167.891666666667,300.245833333333
1,23.8,90.37,2020-05-12,29.725,59.1583333333333,170.654166666667,304.233333333333
